id,sex,bdate,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,city,last_seen,occupation_type,occupation_name,career_start,career_end,result
49273,2,3.9,0,1.0,216.0,2013.0,Full-time,1.0,Student (Specialist),Русский;English,6,2,Moscow,2020-07-18 05:09:43,university,БГАУ,False,False,0
82520,2,31.1,0,1.0,313.0,2016.0,,0.0,Alumnus (Bachelor's),False,0,0,Saint Petersburg,2020-12-08 01:25:03,university,СПбПУ Петра Великого (Политех),2010,2020,1
60518,2,25.2,1,1.0,416.0,2005.0,,4.0,Alumnus (Specialist),Русский;English,False,5,Vladimir,2020-07-03 08:01:40,university,ВКА им. Можайского,2005,2019,0
92584,2,,1,1.0,60.0,2010.0,Full-time,0.0,Student (Specialist),Русский,0,0,Khanty-Mansiysk,2020-09-29 12:12:44,university,ЮФУ (бывш. РГУ),False,False,1
18988,2,,1,1.0,110.0,2023.0,Distance Learning,1.0,Student (Bachelor's),Русский,1,2,Ukhta,2020-12-05 16:18:55,university,УГТУ (бывш. УИИ),False,False,1
6303,2,27.1.1983,0,1.0,201.0,2005.0,Distance Learning,0.0,Alumnus (Specialist),Русский;Українська;English;Español,0,0,Dnipropetrovsk (Dnipro),2020-09-08 13:00:32,work,green4life.pp.ua,2008,False,1
18236,2,29.8,0,1.0,181.0,2010.0,,1.0,Alumnus (Specialist),Русский;Українська,7,1,Kyiv,2020-12-14 00:15:21,university,КЭИ (КНУ),False,False,1
23751,2,10.1.1988,0,1.0,248.0,1945.0,Distance Learning,0.0,PhD,Русский,False,False,Moscow,2020-08-27 06:11:48,university,ХГЭОУ,2004,2009,0
25619,1,24.2,0,1.0,1368.0,2011.0,Full-time,4.0,Alumnus (Specialist),Русский,1,2,Luhansk,2020-09-26 03:09:22,university,ЛГМУ,False,False,0
20427,1,11.5,0,1.0,239.0,2004.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Novosibirsk,2020-02-16 09:31:14,university,НГПУ,False,False,1
76111,1,16.1,1,1.0,58.0,1991.0,Full-time,4.0,Alumnus (Bachelor's),Русский,False,False,Cheboxary,2020-12-01 22:39:55,work,"ЗАО""Типография""ГРАНИТ""",1993,False,1
6481,2,30.6.1981,1,1.0,119.0,2004.0,Full-time,4.0,Alumnus (Specialist),Русский;English,0,0,Yekaterinburg,2020-06-08 01:26:42,university,УГГУ (бывш. УГГГА),False,False,0
86524,2,10.2,1,1.0,317.0,2016.0,Distance Learning,0.0,Undergraduate applicant,Русский,0,0,Kholmsk,2020-02-08 00:34:30,work,Apple,False,False,0
82832,2,5.12.1985,0,1.0,62.0,2005.0,Full-time,4.0,Alumnus (Specialist),False,0,2,Simferopol,2020-09-08 03:55:08,university,НУПТ (ЗФ),False,False,0
32804,1,,0,0.0,245.0,1996.0,Full-time,7.0,Alumnus (Specialist),Русский,5,2,Samara,2020-07-01 04:23:53,university,"СГСПУ (бывш. ПГСГА, СамГПУ)",2010,False,1
562,1,5.10,0,1.0,199.0,1987.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Novosibirsk,2020-03-20 12:10:03,university,НГПУ,2007,False,1
68052,2,15.9,1,1.0,10.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Русский,0,2,,2020-05-31 04:21:55,university,"МГОТУ им. А. А. Леонова (ФТА, КИУЭС)",False,False,0
24149,1,12.3.1990,0,1.0,362.0,2015.0,Full-time,0.0,Student (Bachelor's),English;Русский,6,5,Rostov-on-Don,2020-11-22 19:29:42,university,ЮФУ (бывш. РГУ),False,False,1
89847,1,19.3.1990,0,1.0,343.0,2012.0,Full-time,4.0,Alumnus (Specialist),False,2,6,Moscow,2020-12-31 09:59:10,university,ИМС,False,False,1
37646,1,,1,1.0,37.0,2006.0,Full-time,1.0,Alumnus (Specialist),Русский,1,False,Petropavlovsk-Kamchatsky,2020-11-11 19:20:32,work,Азиатско-Тихоокенский Банк Камчатский филиал,2006,False,1
17421,2,3.8.1990,0,1.0,105.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Ufa,2020-03-23 18:11:14,work,Ufanet | Друзья всегда с тобой!,False,False,0
99532,1,18.1,1,1.0,286.0,2015.0,Distance Learning,0.0,Student (Specialist),False,0,0,Ufa,2020-04-23 23:54:22,work,Huawei Technologies Services ( NOC 烏法),2011,False,1
13713,2,11.8.1987,1,1.0,29.0,2011.0,Full-time,1.0,Student (Bachelor's),Русский,0,2,Kupyansk,2020-12-26 21:59:28,university,НТУ «ХПИ»,False,False,0
27825,1,31.5.1988,0,1.0,305.0,2012.0,,3.0,Alumnus (Specialist),False,0,0,Novosibirsk,2020-04-16 03:15:36,work,Tiana Fashion Design,2014,False,1
4950,1,20.11,0,1.0,724.0,2004.0,Full-time,0.0,Alumnus (Master's),Русский,1,2,Simferopol,2020-11-02 07:15:12,work,"ООО ""Туроператор СНП-Крым""",2004,False,1
29910,2,19.11,1,1.0,533.0,2009.0,Full-time,0.0,Alumnus (Specialist),False,False,False,Nizhny Novgorod,2020-11-19 05:25:00,university,ННГУ им. Н. И. Лобачевского,False,False,1
96401,2,29.9.1991,0,1.0,113.0,2013.0,Full-time,4.0,Student (Specialist),Русский,False,False,Voronezh,2020-02-29 23:44:16,university,ВГТУ,False,False,0
53068,2,24.2,0,1.0,303.0,0.0,,0.0,Alumnus (Bachelor's),False,0,0,Saint Petersburg,2020-10-24 14:15:33,university,МИТСО (филиал),False,False,1
59744,2,22.9.1988,1,1.0,50.0,2010.0,Full-time,0.0,Student (Specialist),False,0,0,Samara,2020-11-25 13:47:30,university,СамГТУ,False,False,0
89956,2,15.3.2000,1,1.0,289.0,2024.0,Full-time,1.0,Student (Bachelor's),Русский,0,0,Moscow,2020-03-30 03:53:32,university,РГСУ,False,False,1
74314,2,12.12.1982,1,1.0,253.0,2005.0,Full-time,6.0,Student (Specialist),Русский,0,0,,2020-07-12 14:39:47,work,"""Достойная Опора"" Трости специально для вас",False,False,0
48541,1,19.10.1978,1,1.0,279.0,2000.0,Full-time,0.0,Alumnus (Specialist),False,False,False,Dnipropetrovsk (Dnipro),2020-07-10 03:18:03,work,Ініціативний форум Придніпров'я,False,False,1
36104,2,,1,1.0,306.0,2025.0,Distance Learning,0.0,Student (Specialist),Русский,0,0,Logoysk,2020-10-14 04:21:48,university,БГУ,2013,False,0
10173,2,2.8.1989,1,1.0,266.0,0.0,Full-time,0.0,Student (Specialist),Русский,0,0,Rostov-on-Don,2020-04-21 00:46:27,work,"Азовский бассейновый филиал ФГУП ""Росморпорт""",2010,False,0
44519,1,,1,1.0,271.0,2019.0,Full-time,0.0,Alumnus (Bachelor's),False,0,2,Moscow,2020-03-13 16:24:11,university,НИУ МЭИ,False,False,1
36355,1,31.12.1992,0,0.0,338.0,0.0,,0.0,Student (Bachelor's),False,False,False,,2020-06-28 09:32:09,university,МГУ,False,False,1
46002,2,17.6,0,1.0,651.0,2015.0,Distance Learning,4.0,Student (Specialist),Русский,1,2,Nizhny Novgorod,2020-09-21 18:48:12,university,МИП НФ,False,False,0
80992,2,7.4,0,1.0,100.0,2000.0,Distance Learning,1.0,Alumnus (Specialist),Русский,4,1,Kirov,2020-02-09 09:36:35,university,УГТУ (бывш. УИИ),False,False,1
31569,1,22.5,0,1.0,193.0,0.0,Full-time,0.0,Alumnus (Master's),Українська;Русский;English,6,6,Cherkassy,2020-10-30 23:03:57,work,ARMANI Hotel Dubai,2013,False,1
82221,1,5.8.2001,1,1.0,897.0,0.0,Full-time,0.0,Student (Bachelor's),Русский;English,5,2,Saint Petersburg,2020-01-16 17:13:25,university,СПбГМТУ (бывш. ЛКИ),False,False,1
36757,2,23.12,0,1.0,26.0,2011.0,Full-time,0.0,Student (Specialist),False,False,False,Krasnodar,2020-08-25 14:50:45,university,КубГУ,False,False,0
59653,2,15.11.1987,0,1.0,890.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Izhevsk,2020-01-31 10:14:49,work,Работа очень важная,2006,False,0
99610,1,23.10.1990,1,1.0,51.0,0.0,Distance Learning,1.0,Alumnus (Bachelor's),Русский,1,2,Ufa,2020-03-23 21:11:19,university,УГАТУ,2012,False,1
57372,2,2.2.1987,1,1.0,40.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Minsk,2020-02-06 23:46:39,university,БГЭУ (бывш. БГИНХ),False,False,0
82051,2,,1,1.0,978.0,2006.0,Distance Learning,0.0,Alumnus (Specialist),False,False,False,Pavlovo,2020-01-02 18:59:38,university,ПФ ННГУ им. Лобачевского,2007,2014,0
65620,1,,0,1.0,78.0,2007.0,Full-time,0.0,Alumnus (Specialist),False,0,0,Kaluga,2020-04-19 12:14:47,work,Завод Фольксваген Груп Рус Калуга,2016,False,1
11158,1,8.8.1986,1,1.0,176.0,2011.0,Part-time,0.0,Alumnus (Specialist),Русский,0,0,Moscow,2020-04-06 15:56:50,university,МОСА (бывш. МОСУ),False,False,0
78596,1,8.4,0,1.0,356.0,2004.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Krasnodar,2020-10-04 11:52:54,university,"ТУСУР (бывш. ТАСУР, ТИАСУР)",False,False,1
16891,2,20.1.1992,1,1.0,182.0,2014.0,Full-time,1.0,Student (Specialist),False,False,False,Schelkovo,2020-04-13 22:37:32,university,МГУЛ,False,False,1
30554,2,30.3.1986,0,1.0,115.0,2008.0,Full-time,4.0,Alumnus (Specialist),False,0,0,Ufa,2020-05-29 13:31:48,university,УГНТУ,False,False,0
1886,2,12.2,1,1.0,174.0,2013.0,Full-time,0.0,Alumnus (Master's),Українська;Русский;English;Lingua Latina,6,1,Kyiv,2020-06-15 11:46:19,university,НПУ им. М. Драгоманова,2013,2017,0
66732,2,5.5.1988,1,1.0,4052.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский;Татарча;Türkçe;English,3,6,Kazan,2020-05-29 13:21:24,university,"КНИТУ (бывш. КГТУ, КХТИ)",False,False,0
82695,1,23.10,1,1.0,109.0,2009.0,Full-time,0.0,Alumnus (Specialist),False,0,0,Minsk,2020-11-07 02:28:17,work,Itransition,False,False,1
59567,1,,1,1.0,182.0,0.0,Full-time,0.0,Alumnus (Specialist),False,False,False,Moscow,2020-04-19 07:26:19,university,РГУ нефти и газа (НИУ) им. И. М. Губкина,False,False,1
93012,2,2.11.1989,1,1.0,98.0,0.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,,2020-11-25 02:27:50,university,ВолГАУ (бывш. ВГСХА),False,False,0
78914,1,15.1.1991,0,1.0,222.0,2014.0,Full-time,0.0,Student (Specialist),Русский;English;Deutsch,0,0,Saint Petersburg,2020-10-30 20:57:58,university,ТГГПУ (бывш. КГПУ),False,False,1
61622,1,21.9,0,1.0,117.0,2005.0,Full-time,4.0,Alumnus (Specialist),False,0,0,Simferopol,2020-07-16 22:35:29,university,ДИТБ,False,False,1
85627,1,2.9.1990,0,1.0,283.0,2011.0,Full-time,0.0,Student (Bachelor's),Русский;English,False,False,Saint Petersburg,2020-02-03 12:17:19,university,РГПУ им. А. И. Герцена,False,False,1
90015,2,,1,1.0,619.0,2009.0,Full-time,1.0,Alumnus (Specialist),Русский,0,0,Saint Petersburg,2020-07-20 21:43:28,university,ПГУПС Императора Александра I,False,False,0
18219,1,,1,0.0,393.0,2012.0,Distance Learning,4.0,Alumnus (Specialist),Русский,1,6,London,2020-10-06 04:27:12,university,БГЭУ (бывш. БГИНХ),False,False,1
65066,1,12.10,1,1.0,86.0,2006.0,Distance Learning,0.0,Alumnus (Specialist),Русский,0,0,Ufa,2020-02-07 08:45:31,university,РУДН,False,False,1
79081,2,21.7.1978,0,1.0,182.0,2001.0,Full-time,0.0,Alumnus (Specialist),Русский,6,5,Moscow,2020-12-24 02:16:52,work,Историк науки. Организатор здравоохранения.,2005,False,0
80273,1,,0,1.0,262.0,2002.0,Full-time,0.0,Alumnus (Master's),Русский,0,0,Saint Petersburg,2020-06-15 14:47:58,university,СПбУ МВД России,False,False,1
97679,1,,1,1.0,115.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Saratov,2020-10-03 04:54:32,university,СГК им. Собинова,False,False,1
24542,2,19.10.1990,0,1.0,154.0,2012.0,Full-time,2.0,Student (Specialist),Русский,1,0,Moscow,2020-05-10 13:42:06,university,Университет машиностроения (МАМИ),False,False,0
17977,2,3.6.1989,1,1.0,202.0,2009.0,Full-time,0.0,Alumnus (Master's),False,0,0,Kirov,2020-10-15 01:04:26,university,РУТ (МИИТ) (бывш. МГУПС Императора Николая II),False,False,0
76349,2,25.7.1984,1,1.0,153.0,2007.0,Full-time,4.0,Alumnus (Master's),Русский,False,False,Kharkiv,2020-05-13 08:46:27,university,НТУ «ХПИ»,False,False,0
57709,2,24.9.1987,0,1.0,208.0,2009.0,Full-time,1.0,Alumnus (Specialist),Русский,0,0,Stavropol,2020-03-14 05:30:53,work,"""Вымпелком""",2011,False,1
44881,2,14.1.1981,0,1.0,599.0,2008.0,Distance Learning,4.0,Student (Specialist),False,False,False,Perm,2020-12-03 07:06:24,university,УрГЭУ (СИНХ),2011,2016,1
27209,1,1.2.1987,0,1.0,105.0,2008.0,,0.0,Alumnus (Specialist),False,0,0,Khabarovsk,2020-12-20 16:50:47,university,"ХГУЭП (бывш. ХГАЭП, ХИНХ)",False,False,1
97865,1,2.3.1986,0,1.0,2885.0,2010.0,,4.0,Alumnus (Specialist),Русский,0,0,Saint Petersburg,2020-12-19 22:08:17,university,СПбГЭТУ (ЛЭТИ),False,False,1
68689,2,12.3.1991,0,1.0,240.0,0.0,Full-time,0.0,Student (Specialist),Русский;English,6,2,Saint Petersburg,2020-08-09 17:43:48,university,АГУ,2010,2008,0
45105,1,,0,1.0,19.0,2011.0,Distance Learning,0.0,Alumnus (Specialist),Русский;Беларуская,0,0,Minsk,2020-07-21 23:13:46,university,БГУИР (бывш. МРТИ),False,False,0
37345,1,2.1,1,1.0,224.0,2016.0,Distance Learning,0.0,Alumnus (Specialist),Русский,1,6,Moscow,2020-01-28 00:18:27,university,Финансовый университет при Правительстве РФ (бывш. ФА при Правительстве РФ),False,False,1
82684,2,20.1.1989,0,1.0,86.0,2012.0,Full-time,0.0,Alumnus (Specialist),False,0,2,Saint Petersburg,2020-06-09 20:29:04,university,ПГУ,False,False,0
21936,2,16.4,1,1.0,84.0,0.0,Full-time,6.0,Student (Bachelor's),Русский,False,False,Moscow,2020-07-19 16:37:30,university,СевГУ,False,False,0
29205,2,1.2.1990,0,1.0,183.0,2013.0,Distance Learning,1.0,Student (Specialist),Русский,0,0,Volgograd,2020-12-25 07:33:16,university,ВолгГТУ,False,False,0
52586,2,29.4.1985,0,1.0,123.0,2012.0,Distance Learning,4.0,Student (Bachelor's),Русский,0,0,Perm,2020-08-19 11:25:36,work,АО «Гознак»,2007,False,0
16460,2,17.4.1984,0,1.0,37.0,2010.0,Distance Learning,1.0,Alumnus (Specialist),Русский,0,0,Moscow,2020-12-24 03:25:01,university,РГСУ,2005,2015,0
69247,2,,0,1.0,200.0,0.0,Full-time,4.0,Undergraduate applicant,Русский,0,0,Donetsk,2020-03-12 08:31:51,university,ДонНТУ (бывш. ДПИ),False,False,0
88576,2,,1,1.0,7.0,1994.0,Full-time,0.0,Candidate of Sciences,Русский,False,False,Cheboxary,2020-03-23 04:52:45,work,ЧГПУ им. Яковлева,2006,False,0
58100,2,,0,1.0,13195.0,2013.0,Part-time,1.0,PhD,Русский,1,1,Moscow,2020-11-19 11:51:38,university,МГУЛ,2011,2011,0
6907,2,,1,1.0,191.0,2011.0,Part-time,4.0,Student (Specialist),Русский,0,0,Podolsk,2020-02-07 03:18:10,university,"МФПУ «Синергия» (бывш. МФПА, ММИЭИФП)",False,False,0
55021,2,,0,1.0,169.0,2009.0,Full-time,0.0,Alumnus (Bachelor's),Русский,6,2,Ulan-Ude,2020-11-23 01:15:05,work,ИРЖДП,2007,False,0
97463,2,,1,1.0,234.0,2011.0,Distance Learning,8.0,PhD,False,0,0,Yuzhno-Sakhalinsk,2020-12-05 06:50:31,work,-----------,2008,2009,0
2411,1,30.1.1987,0,1.0,236.0,2009.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Odessa,2020-01-17 02:39:26,work,"ННЦ ""Институт им. Таирова""",False,False,1
5265,2,31.12.1986,1,1.0,341.0,2012.0,,4.0,Alumnus (Bachelor's),Русский,1,2,Ulyanovsk,2020-01-25 06:42:51,university,СГА,False,False,1
76531,2,25.6,0,1.0,230.0,2014.0,Part-time,1.0,Alumnus (Bachelor's),Русский,0,0,Moscow,2020-11-03 08:10:05,work,Россети Московский регион,2011,False,0
84690,1,8.6.1987,1,1.0,200.0,2012.0,Distance Learning,4.0,Student (Specialist),Русский,False,False,Odintsovo,2020-06-24 13:46:11,work,НИИ БУХ,2007,False,1
11514,1,,1,1.0,409.0,0.0,,0.0,Student (Specialist),Русский,0,0,Moscow,2020-03-17 22:28:56,work,Международный аэропорт Шереметьево,False,False,1
87577,1,5.1.1991,1,1.0,65.0,2014.0,Full-time,4.0,Alumnus (Specialist),Русский;English;汉语,0,0,Vladivostok,2020-10-22 00:58:14,university,ДВГТУ (бывш. ДВПИ им. В. В. Куйбышева),False,False,1
81503,2,6.11,0,1.0,784.0,2010.0,Full-time,6.0,Alumnus (Specialist),Italiano,1,2,Dnipropetrovsk (Dnipro),2020-01-18 00:18:39,work,ЮМЗ,2010,False,0
40271,1,2.8,1,1.0,373.0,2005.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Donetsk,2020-07-18 16:39:43,university,ДГИЗФВиС,False,False,1
23562,2,31.1,0,1.0,69.0,0.0,Full-time,0.0,Student (Bachelor's),Русский;English;Latviešu,0,0,Rīga,2020-02-25 22:26:37,university,Kaakkois-Suomen ammattikorkeakoulu (XAMK),False,False,1
52924,2,2.11.1986,0,1.0,87.0,2009.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Murmansk,2020-05-18 18:35:40,work,"ОАО ""82 СРЗ""",2009,False,0
3962,1,5.1,0,1.0,238.0,0.0,Full-time,1.0,Student (Bachelor's),Українська,6,0,Kyiv,2020-09-10 05:40:59,university,КУ им. Б. Гринченко (бывш. КГПУ),False,False,1
3625,2,2.6,1,1.0,11.0,1996.0,Full-time,6.0,Alumnus (Bachelor's),False,False,False,Chişinău,2020-02-12 22:11:12,university,"Universitatea Tehnică a Moldovei (UTM, ТУМ)",False,False,0
49567,2,10.2.1988,0,1.0,148.0,2008.0,Distance Learning,1.0,Alumnus (Specialist),Русский;English;Français;Deutsch;Polski,2,2,Minsk,2020-05-17 01:14:13,work,"Е-доставка, Гипермолл",2007,False,0
20267,1,21.11,0,1.0,264.0,1989.0,Full-time,4.0,Alumnus (Master's),Русский,0,0,Saint Petersburg,2020-10-21 20:26:15,university,ПГНИУ (ПГУ),False,False,1
60222,1,26.12,1,1.0,70.0,0.0,Full-time,0.0,Alumnus (Specialist),Русский;English,1,6,,2020-09-07 15:18:15,university,КЭИ (КНУ),False,False,1
29670,1,,1,1.0,298.0,0.0,Full-time,6.0,Student (Master's),English,0,0,,2020-09-21 08:36:30,university,"Rīgas Juridiskā augstskola (RJA, RGSL)",False,False,1
42370,1,2.11.1988,1,1.0,1735.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Brest,2020-02-23 18:02:54,university,БрГУ им. Пушкина,False,False,1
10379,2,8.7.1992,0,1.0,573.0,2014.0,Full-time,5.0,PhD,Русский,False,6,Simferopol,2020-11-15 07:55:56,work,Разнорабочий в филармонии,1992,False,0
77660,2,25.5.1987,0,1.0,156.0,2009.0,Full-time,1.0,Alumnus (Specialist),Русский,1,2,Livny,2020-07-01 13:35:14,work,"АО ""ГМС Ливгидромаш""",2016,2016,0
59893,1,15.4,0,1.0,114.0,0.0,Full-time,0.0,Alumnus (Specialist),Русский;Français;Italiano;English,6,6,Moscow,2020-10-04 07:15:30,work,MOSCOW TRAVEL AGENCY,2011,False,1
77274,2,25.4.1997,1,1.0,167.0,0.0,Full-time,0.0,Student (Specialist),Русский,3,2,Moscow,2020-09-03 04:02:55,university,РУДН,2019,2019,0
41887,2,,0,1.0,43.0,0.0,Full-time,7.0,Student (Master's),Русский,0,0,Moscow,2020-05-04 06:28:31,work,"КБ ""САЛЮТ"" ГКНПЦ им. Хруничева",2011,False,1
56809,1,11.6.1981,0,1.0,261.0,2008.0,Distance Learning,1.0,Alumnus (Specialist),Русский,1,1,Moscow,2020-08-08 05:49:12,university,МГППУ,2001,2011,1
23277,2,,0,1.0,41.0,0.0,Part-time,7.0,Student (Specialist),Русский,5,1,Stavropol,2020-05-25 00:31:27,work,Private group,2014,2013,0
11456,2,2.6,1,1.0,1610.0,2003.0,Full-time,0.0,Alumnus (Specialist),Русский;English,0,0,Moscow,2020-04-02 17:03:02,work,Предприниматель,2006,False,1
94554,2,22.10,1,1.0,199.0,0.0,Distance Learning,0.0,Student (Bachelor's),Русский;English,1,2,Pechora,2020-08-13 07:46:14,university,"ВятГУ (бывш. ВятГТУ, КирПИ)",False,False,0
